text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,601,32,850,0,stim,poldrack-single-stim,17,77870,0.0-3.0-14.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,18,79272,0.0-3.0-15.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,19,79774,0.0-3.0-16.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,488,32,850,0,stim,poldrack-single-stim,20,80625,0.0-3.0-17.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,21,82026,0.0-3.0-18.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,22,82529,0.0-3.0-19.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,23,83380,0.0-3.0-20.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,practice,red_pentagon,nogo1,-1,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,24,84782,0.0-3.0-21.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,25,85284,0.0-3.0-22.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,434,32,850,0,stim,poldrack-single-stim,26,86136,0.0-3.0-23.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,practice,blue_circle,nogo2,-1,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,27,87538,0.0-3.0-24.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,88038,0.0-3.0-25.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,538,32,850,0,stim,poldrack-single-stim,29,88890,0.0-3.0-26.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,go2,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,90292,0.0-3.0-27.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,90794,0.0-3.0-28.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,605,32,850,0,stim,poldrack-single-stim,32,91646,0.0-3.0-29.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,93048,0.0-3.0-30.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,93550,0.0-3.0-31.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,662,32,850,0,stim,poldrack-single-stim,35,94402,0.0-3.0-32.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go1,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,95804,0.0-3.0-33.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,96305,0.0-3.0-34.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,505,32,850,0,stim,poldrack-single-stim,38,97157,0.0-3.0-35.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,go2,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,98559,0.0-3.0-36.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,99061,0.0-3.0-37.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,393,32,850,0,stim,poldrack-single-stim,41,99913,0.0-3.0-38.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,go2,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,101315,0.0-3.0-39.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,101817,0.0-3.0-40.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,449,32,850,0,stim,poldrack-single-stim,44,102669,0.0-3.0-41.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go1,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,104071,0.0-3.0-42.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,104572,0.0-3.0-43.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,47,105423,0.0-3.0-44.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,practice,blue_circle,nogo2,-1,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,106825,0.0-3.0-45.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,107327,0.0-3.0-46.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,50,108180,0.0-3.0-47.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,practice,red_pentagon,nogo1,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,109582,0.0-3.0-48.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,110083,0.0-3.0-49.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,385,32,850,0,stim,poldrack-single-stim,53,110936,0.0-3.0-50.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,go2,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,112336,0.0-3.0-51.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,112838,0.0-3.0-52.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,386,32,850,0,stim,poldrack-single-stim,56,113689,0.0-3.0-53.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go1,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,115091,0.0-3.0-54.0,go_nogo_deval,429,,<div></div>,32,1400,practice,,,,,,,,,,,
,81259,13,81259,0,practice-no-stop-feedback,poldrack-single-stim,58,196353,0.0-4.0,go_nogo_deval,429,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  536 ms. Accuracy: 89%</strong></p><p class = block-text>Done with this practice.</p></div>,13,81259,,,,,,,,,,,,
,23073,13,23073,0,main_stop_intro_phase3,poldrack-single-stim,59,219427,0.0-5.0,go_nogo_deval,429,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>rhombus: spacebar</li><li>triangle: spacebar</li><li>pentagon: no response</li><li>circle: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,23073,,,,,,,,,,,,
,3397,13,3397,0,practice-no-stop-feedback,poldrack-single-stim,60,222824,0.0-6.0-0.0,go_nogo_deval,429,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,3397,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,223326,0.0-6.0-1.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,443,32,850,0,stim,poldrack-single-stim,62,224177,0.0-6.0-2.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,nogo1,-1,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,225577,0.0-6.0-3.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,226080,0.0-6.0-4.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,65,226931,0.0-6.0-5.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,nogo2,-1,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,228332,0.0-6.0-6.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,228834,0.0-6.0-7.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,402,32,850,0,stim,poldrack-single-stim,68,229685,0.0-6.0-8.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,231087,0.0-6.0-9.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,231589,0.0-6.0-10.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,71,232441,0.0-6.0-11.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,nogo1,-1,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,233841,0.0-6.0-12.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,234343,0.0-6.0-13.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,518,32,850,0,stim,poldrack-single-stim,74,235195,0.0-6.0-14.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,236597,0.0-6.0-15.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,237098,0.0-6.0-16.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,497,32,850,0,stim,poldrack-single-stim,77,237950,0.0-6.0-17.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,239352,0.0-6.0-18.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,239853,0.0-6.0-19.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,373,32,850,0,stim,poldrack-single-stim,80,240705,0.0-6.0-20.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,242107,0.0-6.0-21.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,242609,0.0-6.0-22.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,420,32,850,0,stim,poldrack-single-stim,83,243460,0.0-6.0-23.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,244861,0.0-6.0-24.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,245363,0.0-6.0-25.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,556,32,850,0,stim,poldrack-single-stim,86,246215,0.0-6.0-26.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,247616,0.0-6.0-27.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,248118,0.0-6.0-28.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,89,248970,0.0-6.0-29.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,nogo1,-1,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,250372,0.0-6.0-30.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,250872,0.0-6.0-31.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,683,32,850,0,stim,poldrack-single-stim,92,251724,0.0-6.0-32.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,253126,0.0-6.0-33.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,253628,0.0-6.0-34.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,358,32,850,0,stim,poldrack-single-stim,95,254480,0.0-6.0-35.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go2,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,255881,0.0-6.0-36.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,256384,0.0-6.0-37.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,483,32,850,0,stim,poldrack-single-stim,98,257235,0.0-6.0-38.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,258637,0.0-6.0-39.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,259138,0.0-6.0-40.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,394,32,850,0,stim,poldrack-single-stim,101,259990,0.0-6.0-41.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go2,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,261392,0.0-6.0-42.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,261894,0.0-6.0-43.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,384,32,850,0,stim,poldrack-single-stim,104,262745,0.0-6.0-44.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,264147,0.0-6.0-45.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,264650,0.0-6.0-46.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,107,265502,0.0-6.0-47.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,nogo2,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,266904,0.0-6.0-48.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,267406,0.0-6.0-49.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,385,32,850,0,stim,poldrack-single-stim,110,268257,0.0-6.0-50.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,nogo2,-1,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,269659,0.0-6.0-51.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,270160,0.0-6.0-52.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,533,32,850,0,stim,poldrack-single-stim,113,271012,0.0-6.0-53.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go1,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,272414,0.0-6.0-54.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,272915,0.0-6.0-55.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,567,32,850,0,stim,poldrack-single-stim,116,273766,0.0-6.0-56.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go2,32,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,275168,0.0-6.0-57.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,275670,0.0-6.0-58.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,119,276522,0.0-6.0-59.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,nogo1,-1,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,277923,0.0-6.0-60.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,278424,0.0-6.0-61.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,122,279276,0.0-6.0-62.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,nogo1,-1,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,280678,0.0-6.0-63.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,281179,0.0-6.0-64.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,584,32,850,0,stim,poldrack-single-stim,125,282031,0.0-6.0-65.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go2,32,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,283433,0.0-6.0-66.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,283934,0.0-6.0-67.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,128,284786,0.0-6.0-68.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,nogo1,-1,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,286188,0.0-6.0-69.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,286690,0.0-6.0-70.0,go_nogo_deval,429,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,372,32,850,0,stim,poldrack-single-stim,131,287541,0.0-6.0-71.0,go_nogo_deval,429,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go2,32,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,288944,0.0-6.0-72.0,go_nogo_deval,429,,<div></div>,32,1400,test,,,,,,,,,,,
