text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,-1,-1,1400,0,ITI,poldrack-single-stim,18,95058,0.0-3.0-15.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,19,95560,0.0-3.0-16.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,387,32,850,0,stim,poldrack-single-stim,20,96411,0.0-3.0-17.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,practice,blue_circle,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,21,97813,0.0-3.0-18.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,22,98316,0.0-3.0-19.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,308,32,850,0,stim,poldrack-single-stim,23,99169,0.0-3.0-20.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,practice,red_triangle,go1,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,24,100571,0.0-3.0-21.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,25,101073,0.0-3.0-22.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,375,32,850,0,stim,poldrack-single-stim,26,101925,0.0-3.0-23.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,practice,red_triangle,go1,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,27,103325,0.0-3.0-24.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,103827,0.0-3.0-25.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,400,32,850,0,stim,poldrack-single-stim,29,104677,0.0-3.0-26.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,practice,red_triangle,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,106079,0.0-3.0-27.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,106581,0.0-3.0-28.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,311,32,850,0,stim,poldrack-single-stim,32,107433,0.0-3.0-29.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,practice,blue_circle,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,108835,0.0-3.0-30.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,109337,0.0-3.0-31.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,35,110189,0.0-3.0-32.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,practice,purple_pentagon,nogo2,-1,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,111591,0.0-3.0-33.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,112092,0.0-3.0-34.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,38,112943,0.0-3.0-35.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,practice,purple_pentagon,nogo2,-1,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,114345,0.0-3.0-36.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,114847,0.0-3.0-37.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,383,32,850,0,stim,poldrack-single-stim,41,115699,0.0-3.0-38.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,practice,blue_circle,go2,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,117101,0.0-3.0-39.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,117603,0.0-3.0-40.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,315,32,850,0,stim,poldrack-single-stim,44,118455,0.0-3.0-41.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,practice,red_triangle,go1,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,119857,0.0-3.0-42.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,120359,0.0-3.0-43.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,47,121211,0.0-3.0-44.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,practice,green_rhombus,nogo1,-1,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,122613,0.0-3.0-45.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,123115,0.0-3.0-46.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,50,123967,0.0-3.0-47.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,practice,purple_pentagon,nogo2,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,125369,0.0-3.0-48.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,125870,0.0-3.0-49.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,361,32,850,0,stim,poldrack-single-stim,53,126723,0.0-3.0-50.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,practice,blue_circle,go2,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,128124,0.0-3.0-51.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,128626,0.0-3.0-52.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,56,129478,0.0-3.0-53.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,practice,green_rhombus,nogo1,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,130880,0.0-3.0-54.0,go_nogo_deval,467,,<div></div>,32,1400,practice,,,,,,,,,,,
,2584,13,2584,0,practice-no-stop-feedback,poldrack-single-stim,58,133466,0.0-4.0,go_nogo_deval,467,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  390 ms. Accuracy: 100%</strong></p><p class = block-text>Done with this practice.</p></div>,13,2584,,,,,,,,,,,,
,34110,13,34110,0,main_stop_intro_phase3,poldrack-single-stim,59,167577,0.0-5.0,go_nogo_deval,467,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>triangle: spacebar</li><li>circle: spacebar</li><li>rhombus: no response</li><li>pentagon: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,34110,,,,,,,,,,,,
,1608,13,1608,0,practice-no-stop-feedback,poldrack-single-stim,60,169185,0.0-6.0-0.0,go_nogo_deval,467,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,1608,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,169687,0.0-6.0-1.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,408,32,850,0,stim,poldrack-single-stim,62,170538,0.0-6.0-2.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,nogo1,-1,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,171940,0.0-6.0-3.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,172442,0.0-6.0-4.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,65,173294,0.0-6.0-5.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,nogo1,-1,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,174695,0.0-6.0-6.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,175196,0.0-6.0-7.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,378,32,850,0,stim,poldrack-single-stim,68,176047,0.0-6.0-8.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,177448,0.0-6.0-9.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,177949,0.0-6.0-10.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,71,178801,0.0-6.0-11.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,nogo2,-1,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,180203,0.0-6.0-12.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,180704,0.0-6.0-13.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,405,32,850,0,stim,poldrack-single-stim,74,181557,0.0-6.0-14.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,182959,0.0-6.0-15.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,183461,0.0-6.0-16.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,417,32,850,0,stim,poldrack-single-stim,77,184312,0.0-6.0-17.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,185714,0.0-6.0-18.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,186215,0.0-6.0-19.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,453,32,850,0,stim,poldrack-single-stim,80,187066,0.0-6.0-20.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,188468,0.0-6.0-21.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,188970,0.0-6.0-22.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,420,32,850,0,stim,poldrack-single-stim,83,189821,0.0-6.0-23.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,191222,0.0-6.0-24.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,191724,0.0-6.0-25.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,614,32,850,0,stim,poldrack-single-stim,86,192576,0.0-6.0-26.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,193977,0.0-6.0-27.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,194479,0.0-6.0-28.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,379,32,850,0,stim,poldrack-single-stim,89,195330,0.0-6.0-29.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,196731,0.0-6.0-30.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,197233,0.0-6.0-31.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,448,32,850,0,stim,poldrack-single-stim,92,198085,0.0-6.0-32.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,199486,0.0-6.0-33.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,199988,0.0-6.0-34.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,349,32,850,0,stim,poldrack-single-stim,95,200839,0.0-6.0-35.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,202241,0.0-6.0-36.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,202742,0.0-6.0-37.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,385,32,850,0,stim,poldrack-single-stim,98,203594,0.0-6.0-38.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,204995,0.0-6.0-39.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,205496,0.0-6.0-40.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,101,206347,0.0-6.0-41.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,nogo1,-1,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,207749,0.0-6.0-42.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,208251,0.0-6.0-43.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,104,209103,0.0-6.0-44.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,nogo2,-1,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,210504,0.0-6.0-45.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,211006,0.0-6.0-46.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,457,32,850,0,stim,poldrack-single-stim,107,211856,0.0-6.0-47.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,213259,0.0-6.0-48.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,213760,0.0-6.0-49.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,381,32,850,0,stim,poldrack-single-stim,110,214612,0.0-6.0-50.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,216014,0.0-6.0-51.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,216516,0.0-6.0-52.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,113,217368,0.0-6.0-53.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,nogo2,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,218769,0.0-6.0-54.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,219271,0.0-6.0-55.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,416,32,850,0,stim,poldrack-single-stim,116,220122,0.0-6.0-56.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,221524,0.0-6.0-57.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,222026,0.0-6.0-58.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,406,32,850,0,stim,poldrack-single-stim,119,222877,0.0-6.0-59.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,224278,0.0-6.0-60.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,224780,0.0-6.0-61.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,122,225631,0.0-6.0-62.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,nogo2,-1,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,227033,0.0-6.0-63.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,227535,0.0-6.0-64.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,421,32,850,0,stim,poldrack-single-stim,125,228386,0.0-6.0-65.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,229788,0.0-6.0-66.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,230290,0.0-6.0-67.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,388,32,850,0,stim,poldrack-single-stim,128,231142,0.0-6.0-68.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,go2,32,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,232544,0.0-6.0-69.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,233045,0.0-6.0-70.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,400,32,850,0,stim,poldrack-single-stim,131,233897,0.0-6.0-71.0,go_nogo_deval,467,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,go1,32,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,235300,0.0-6.0-72.0,go_nogo_deval,467,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,133,235801,0.0-6.0-73.0,go_nogo_deval,467,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
