text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,-1,-1,1400,0,ITI,poldrack-single-stim,27,111250,0.0-3.0-24.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,111752,0.0-3.0-25.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,415,32,850,0,stim,poldrack-single-stim,29,112603,0.0-3.0-26.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,114004,0.0-3.0-27.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,114505,0.0-3.0-28.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,485,32,850,0,stim,poldrack-single-stim,32,115357,0.0-3.0-29.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,116759,0.0-3.0-30.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,117260,0.0-3.0-31.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,431,32,850,0,stim,poldrack-single-stim,35,118111,0.0-3.0-32.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,119513,0.0-3.0-33.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,120015,0.0-3.0-34.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,477,32,850,0,stim,poldrack-single-stim,38,120866,0.0-3.0-35.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,122268,0.0-3.0-36.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,122770,0.0-3.0-37.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,467,32,850,0,stim,poldrack-single-stim,41,123622,0.0-3.0-38.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,go1,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,125023,0.0-3.0-39.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,125525,0.0-3.0-40.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,44,126377,0.0-3.0-41.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,practice,red_circle,nogo1,-1,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,127779,0.0-3.0-42.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,128281,0.0-3.0-43.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,468,32,850,0,stim,poldrack-single-stim,47,129134,0.0-3.0-44.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,go1,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,130536,0.0-3.0-45.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,131038,0.0-3.0-46.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,558,32,850,0,stim,poldrack-single-stim,50,131890,0.0-3.0-47.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,nogo2,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,133291,0.0-3.0-48.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,133793,0.0-3.0-49.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,481,32,850,0,stim,poldrack-single-stim,53,134645,0.0-3.0-50.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,go1,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,136047,0.0-3.0-51.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,136548,0.0-3.0-52.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,56,137400,0.0-3.0-53.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,practice,red_circle,nogo1,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,138802,0.0-3.0-54.0,go_nogo_deval,442,,<div></div>,32,1400,practice,,,,,,,,,,,
,5562,13,5562,0,practice-no-stop-feedback,poldrack-single-stim,58,144366,0.0-4.0,go_nogo_deval,442,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  485 ms. Accuracy: 83%</strong></p><p class = block-text>Done with this practice.</p></div>,13,5562,,,,,,,,,,,,
,35302,13,35302,0,main_stop_intro_phase3,poldrack-single-stim,59,179669,0.0-5.0,go_nogo_deval,442,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>triangle: spacebar</li><li>rhombus: spacebar</li><li>circle: no response</li><li>pentagon: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,35302,,,,,,,,,,,,
,2328,13,2328,0,practice-no-stop-feedback,poldrack-single-stim,60,181997,0.0-6.0-0.0,go_nogo_deval,442,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,2328,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,182499,0.0-6.0-1.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,521,32,850,0,stim,poldrack-single-stim,62,183351,0.0-6.0-2.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,184752,0.0-6.0-3.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,185253,0.0-6.0-4.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,422,32,850,0,stim,poldrack-single-stim,65,186105,0.0-6.0-5.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,187507,0.0-6.0-6.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,188009,0.0-6.0-7.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,378,32,850,0,stim,poldrack-single-stim,68,188859,0.0-6.0-8.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,190261,0.0-6.0-9.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,190763,0.0-6.0-10.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,71,191615,0.0-6.0-11.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,nogo1,-1,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,193016,0.0-6.0-12.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,193517,0.0-6.0-13.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,74,194370,0.0-6.0-14.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,nogo1,-1,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,195772,0.0-6.0-15.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,196273,0.0-6.0-16.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,393,32,850,0,stim,poldrack-single-stim,77,197125,0.0-6.0-17.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,198527,0.0-6.0-18.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,199029,0.0-6.0-19.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,80,199881,0.0-6.0-20.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo2,-1,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,201282,0.0-6.0-21.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,201783,0.0-6.0-22.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,609,32,850,0,stim,poldrack-single-stim,83,202635,0.0-6.0-23.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,204037,0.0-6.0-24.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,204539,0.0-6.0-25.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,486,32,850,0,stim,poldrack-single-stim,86,205391,0.0-6.0-26.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,206793,0.0-6.0-27.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,207295,0.0-6.0-28.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,465,32,850,0,stim,poldrack-single-stim,89,208146,0.0-6.0-29.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,209547,0.0-6.0-30.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,210049,0.0-6.0-31.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,92,210901,0.0-6.0-32.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,nogo1,-1,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,212303,0.0-6.0-33.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,212804,0.0-6.0-34.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,479,32,850,0,stim,poldrack-single-stim,95,213656,0.0-6.0-35.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,215057,0.0-6.0-36.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,215560,0.0-6.0-37.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,98,216412,0.0-6.0-38.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,nogo1,-1,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,217813,0.0-6.0-39.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,218315,0.0-6.0-40.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,435,32,850,0,stim,poldrack-single-stim,101,219168,0.0-6.0-41.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,220569,0.0-6.0-42.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,221070,0.0-6.0-43.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,447,32,850,0,stim,poldrack-single-stim,104,221921,0.0-6.0-44.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,223322,0.0-6.0-45.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,223824,0.0-6.0-46.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,473,32,850,0,stim,poldrack-single-stim,107,224676,0.0-6.0-47.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,226078,0.0-6.0-48.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,226580,0.0-6.0-49.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,462,32,850,0,stim,poldrack-single-stim,110,227432,0.0-6.0-50.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,228833,0.0-6.0-51.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,229334,0.0-6.0-52.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,464,32,850,0,stim,poldrack-single-stim,113,230186,0.0-6.0-53.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,231588,0.0-6.0-54.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,232090,0.0-6.0-55.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,116,232941,0.0-6.0-56.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo2,-1,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,234342,0.0-6.0-57.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,234844,0.0-6.0-58.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,489,32,850,0,stim,poldrack-single-stim,119,235696,0.0-6.0-59.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,237097,0.0-6.0-60.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,237598,0.0-6.0-61.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,514,32,850,0,stim,poldrack-single-stim,122,238449,0.0-6.0-62.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,239851,0.0-6.0-63.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,240353,0.0-6.0-64.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,505,32,850,0,stim,poldrack-single-stim,125,241205,0.0-6.0-65.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,242605,0.0-6.0-66.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,243107,0.0-6.0-67.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,450,32,850,0,stim,poldrack-single-stim,128,243958,0.0-6.0-68.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,go1,32,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,245360,0.0-6.0-69.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,245861,0.0-6.0-70.0,go_nogo_deval,442,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,429,32,850,0,stim,poldrack-single-stim,131,246714,0.0-6.0-71.0,go_nogo_deval,442,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,248116,0.0-6.0-72.0,go_nogo_deval,442,,<div></div>,32,1400,test,,,,,,,,,,,
