text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,507,32,850,0,stim,poldrack-single-stim,74,176378,0.0-6.0-14.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,177780,0.0-6.0-15.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,178281,0.0-6.0-16.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,611,32,850,0,stim,poldrack-single-stim,77,179133,0.0-6.0-17.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,180535,0.0-6.0-18.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,181036,0.0-6.0-19.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,80,181887,0.0-6.0-20.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,nogo1,-1,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,183289,0.0-6.0-21.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,183791,0.0-6.0-22.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,354,32,850,0,stim,poldrack-single-stim,83,184643,0.0-6.0-23.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,186045,0.0-6.0-24.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,186547,0.0-6.0-25.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,86,187399,0.0-6.0-26.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,nogo1,-1,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,188801,0.0-6.0-27.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,189302,0.0-6.0-28.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,89,190153,0.0-6.0-29.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_pentagon.png'></img>,32,850,test,blue_pentagon,nogo2,-1,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,191555,0.0-6.0-30.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,192057,0.0-6.0-31.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,313,32,850,0,stim,poldrack-single-stim,92,192909,0.0-6.0-32.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,194311,0.0-6.0-33.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,194812,0.0-6.0-34.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,414,32,850,0,stim,poldrack-single-stim,95,195664,0.0-6.0-35.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,197065,0.0-6.0-36.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,197567,0.0-6.0-37.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,381,32,850,0,stim,poldrack-single-stim,98,198419,0.0-6.0-38.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go1,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,199821,0.0-6.0-39.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,200323,0.0-6.0-40.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,101,201175,0.0-6.0-41.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_pentagon.png'></img>,32,850,test,blue_pentagon,nogo2,-1,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,202577,0.0-6.0-42.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,203078,0.0-6.0-43.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,531,32,850,0,stim,poldrack-single-stim,104,203930,0.0-6.0-44.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,205331,0.0-6.0-45.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,205832,0.0-6.0-46.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,442,32,850,0,stim,poldrack-single-stim,107,206683,0.0-6.0-47.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go1,32,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,208086,0.0-6.0-48.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,208588,0.0-6.0-49.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,240,32,850,0,stim,poldrack-single-stim,110,209439,0.0-6.0-50.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go1,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,210841,0.0-6.0-51.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,211342,0.0-6.0-52.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,434,32,850,0,stim,poldrack-single-stim,113,212194,0.0-6.0-53.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,213595,0.0-6.0-54.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,214097,0.0-6.0-55.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,379,32,850,0,stim,poldrack-single-stim,116,214949,0.0-6.0-56.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,216350,0.0-6.0-57.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,216851,0.0-6.0-58.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,403,32,850,0,stim,poldrack-single-stim,119,217702,0.0-6.0-59.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,219104,0.0-6.0-60.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,219606,0.0-6.0-61.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,122,220458,0.0-6.0-62.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,nogo1,-1,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,221859,0.0-6.0-63.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,222361,0.0-6.0-64.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,485,32,850,0,stim,poldrack-single-stim,125,223212,0.0-6.0-65.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,go1,32,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,224614,0.0-6.0-66.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,225115,0.0-6.0-67.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,476,32,850,0,stim,poldrack-single-stim,128,225967,0.0-6.0-68.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go2,32,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,227368,0.0-6.0-69.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,227869,0.0-6.0-70.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,131,228720,0.0-6.0-71.0,go_nogo_deval,427,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_pentagon.png'></img>,32,850,test,blue_pentagon,nogo2,-1,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,230123,0.0-6.0-72.0,go_nogo_deval,427,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,133,230624,0.0-6.0-73.0,go_nogo_deval,427,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
