text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,10,78020,0.0-3.0-7.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,543,32,850,0,stim,poldrack-single-stim,11,78871,0.0-3.0-8.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,practice,red_circle,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,12,80273,0.0-3.0-9.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,13,80775,0.0-3.0-10.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,38,32,850,0,stim,poldrack-single-stim,14,81627,0.0-3.0-11.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,15,83028,0.0-3.0-12.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,16,83530,0.0-3.0-13.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,668,32,850,0,stim,poldrack-single-stim,17,84383,0.0-3.0-14.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,practice,red_circle,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,18,85785,0.0-3.0-15.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,19,86286,0.0-3.0-16.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,422,32,850,0,stim,poldrack-single-stim,20,87138,0.0-3.0-17.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,21,88540,0.0-3.0-18.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,22,89042,0.0-3.0-19.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,28,32,850,0,stim,poldrack-single-stim,23,89893,0.0-3.0-20.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,nogo1,-1,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,24,91296,0.0-3.0-21.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,25,91798,0.0-3.0-22.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,152,32,850,0,stim,poldrack-single-stim,26,92650,0.0-3.0-23.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,nogo1,-1,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,27,94051,0.0-3.0-24.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,94552,0.0-3.0-25.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,436,32,850,0,stim,poldrack-single-stim,29,95403,0.0-3.0-26.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,practice,red_circle,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,96805,0.0-3.0-27.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,97307,0.0-3.0-28.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,482,32,850,0,stim,poldrack-single-stim,32,98159,0.0-3.0-29.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,99560,0.0-3.0-30.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,100062,0.0-3.0-31.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,55,32,850,0,stim,poldrack-single-stim,35,100914,0.0-3.0-32.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,102315,0.0-3.0-33.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,102816,0.0-3.0-34.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,429,32,850,0,stim,poldrack-single-stim,38,103668,0.0-3.0-35.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,practice,red_circle,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,105070,0.0-3.0-36.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,105572,0.0-3.0-37.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,373,32,850,0,stim,poldrack-single-stim,41,106423,0.0-3.0-38.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,107824,0.0-3.0-39.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,108325,0.0-3.0-40.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,376,32,850,0,stim,poldrack-single-stim,44,109177,0.0-3.0-41.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,practice,purple_rhombus,go2,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,110580,0.0-3.0-42.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,111081,0.0-3.0-43.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,455,32,850,0,stim,poldrack-single-stim,47,111933,0.0-3.0-44.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,practice,red_circle,go1,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,113335,0.0-3.0-45.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,113837,0.0-3.0-46.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,433,32,850,0,stim,poldrack-single-stim,50,114689,0.0-3.0-47.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,nogo2,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,116091,0.0-3.0-48.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,116592,0.0-3.0-49.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,423,32,850,0,stim,poldrack-single-stim,53,117444,0.0-3.0-50.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,nogo1,-1,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,118846,0.0-3.0-51.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,119348,0.0-3.0-52.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,481,32,850,0,stim,poldrack-single-stim,56,120200,0.0-3.0-53.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,nogo2,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,121601,0.0-3.0-54.0,go_nogo_deval,460,,<div></div>,32,1400,practice,,,,,,,,,,,
,2962,13,2962,0,practice-no-stop-feedback,poldrack-single-stim,58,124565,0.0-4.0,go_nogo_deval,460,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  383 ms. Accuracy: 67%</strong></p><p class = block-text>Done with this practice.</p></div>,13,2962,,,,,,,,,,,,
,32828,13,32828,0,main_stop_intro_phase3,poldrack-single-stim,59,157393,0.0-5.0,go_nogo_deval,460,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>circle: spacebar</li><li>rhombus: spacebar</li><li>pentagon: no response</li><li>triangle: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,32828,,,,,,,,,,,,
,3587,13,3587,0,practice-no-stop-feedback,poldrack-single-stim,60,160981,0.0-6.0-0.0,go_nogo_deval,460,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,3587,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,161482,0.0-6.0-1.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,62,162334,0.0-6.0-2.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,163736,0.0-6.0-3.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,164238,0.0-6.0-4.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,488,32,850,0,stim,poldrack-single-stim,65,165090,0.0-6.0-5.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,166491,0.0-6.0-6.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,166992,0.0-6.0-7.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,68,167844,0.0-6.0-8.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,169246,0.0-6.0-9.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,169748,0.0-6.0-10.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,436,32,850,0,stim,poldrack-single-stim,71,170600,0.0-6.0-11.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,go1,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,172002,0.0-6.0-12.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,172503,0.0-6.0-13.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,548,32,850,0,stim,poldrack-single-stim,74,173354,0.0-6.0-14.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,174756,0.0-6.0-15.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,175257,0.0-6.0-16.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,417,32,850,0,stim,poldrack-single-stim,77,176109,0.0-6.0-17.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,177510,0.0-6.0-18.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,178011,0.0-6.0-19.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,295,32,850,0,stim,poldrack-single-stim,80,178863,0.0-6.0-20.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,180265,0.0-6.0-21.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,180766,0.0-6.0-22.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,83,181618,0.0-6.0-23.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,183019,0.0-6.0-24.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,183521,0.0-6.0-25.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,86,184373,0.0-6.0-26.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,185774,0.0-6.0-27.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,186275,0.0-6.0-28.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,457,32,850,0,stim,poldrack-single-stim,89,187127,0.0-6.0-29.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,188529,0.0-6.0-30.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,189030,0.0-6.0-31.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,391,32,850,0,stim,poldrack-single-stim,92,189882,0.0-6.0-32.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,go1,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,191283,0.0-6.0-33.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,191785,0.0-6.0-34.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,325,32,850,0,stim,poldrack-single-stim,95,192637,0.0-6.0-35.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,194038,0.0-6.0-36.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,194540,0.0-6.0-37.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,461,32,850,0,stim,poldrack-single-stim,98,195392,0.0-6.0-38.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,go1,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,196794,0.0-6.0-39.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,197296,0.0-6.0-40.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,496,32,850,0,stim,poldrack-single-stim,101,198148,0.0-6.0-41.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,199549,0.0-6.0-42.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,200051,0.0-6.0-43.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,104,200902,0.0-6.0-44.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,202304,0.0-6.0-45.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,202806,0.0-6.0-46.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,430,32,850,0,stim,poldrack-single-stim,107,203658,0.0-6.0-47.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,205060,0.0-6.0-48.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,205561,0.0-6.0-49.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,464,32,850,0,stim,poldrack-single-stim,110,206413,0.0-6.0-50.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,207815,0.0-6.0-51.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,208317,0.0-6.0-52.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,113,209168,0.0-6.0-53.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,210570,0.0-6.0-54.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,211072,0.0-6.0-55.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,512,32,850,0,stim,poldrack-single-stim,116,211923,0.0-6.0-56.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,213325,0.0-6.0-57.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,213826,0.0-6.0-58.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,400,32,850,0,stim,poldrack-single-stim,119,214678,0.0-6.0-59.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,go1,32,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,216080,0.0-6.0-60.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,216582,0.0-6.0-61.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,469,32,850,0,stim,poldrack-single-stim,122,217434,0.0-6.0-62.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,go1,32,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,218835,0.0-6.0-63.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,219336,0.0-6.0-64.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,460,32,850,0,stim,poldrack-single-stim,125,220188,0.0-6.0-65.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_rhombus.png'></img>,32,850,test,purple_rhombus,go2,32,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,221589,0.0-6.0-66.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,222091,0.0-6.0-67.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,439,32,850,0,stim,poldrack-single-stim,128,222943,0.0-6.0-68.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/red_circle.png'></img>,32,850,test,red_circle,go1,32,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,224345,0.0-6.0-69.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,224846,0.0-6.0-70.0,go_nogo_deval,460,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,131,225698,0.0-6.0-71.0,go_nogo_deval,460,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,227100,0.0-6.0-72.0,go_nogo_deval,460,,<div></div>,32,1400,test,,,,,,,,,,,
