text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,676,32,850,0,stim,poldrack-single-stim,11,68410,0.0-3.0-8.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,practice,blue_rhombus,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,12,69812,0.0-3.0-9.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,13,70314,0.0-3.0-10.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,463,32,850,0,stim,poldrack-single-stim,14,71166,0.0-3.0-11.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,practice,red_pentagon,go2,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,15,72568,0.0-3.0-12.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,16,73069,0.0-3.0-13.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,487,32,850,0,stim,poldrack-single-stim,17,73921,0.0-3.0-14.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,practice,red_pentagon,go2,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,18,75323,0.0-3.0-15.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,19,75824,0.0-3.0-16.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,343,32,850,0,stim,poldrack-single-stim,20,76676,0.0-3.0-17.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,practice,red_pentagon,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,21,78078,0.0-3.0-18.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,22,78581,0.0-3.0-19.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,23,79432,0.0-3.0-20.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,nogo2,-1,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,24,80834,0.0-3.0-21.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,25,81335,0.0-3.0-22.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,468,32,850,0,stim,poldrack-single-stim,26,82187,0.0-3.0-23.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,practice,blue_rhombus,go1,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,27,83588,0.0-3.0-24.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,84090,0.0-3.0-25.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,29,84942,0.0-3.0-26.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,nogo1,-1,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,86344,0.0-3.0-27.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,86846,0.0-3.0-28.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,32,87698,0.0-3.0-29.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,practice,green_triangle,nogo1,-1,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,89100,0.0-3.0-30.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,89601,0.0-3.0-31.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,528,32,850,0,stim,poldrack-single-stim,35,90453,0.0-3.0-32.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,practice,blue_rhombus,go1,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,91854,0.0-3.0-33.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,92356,0.0-3.0-34.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,483,32,850,0,stim,poldrack-single-stim,38,93208,0.0-3.0-35.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,practice,red_pentagon,go2,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,94610,0.0-3.0-36.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,95112,0.0-3.0-37.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,360,32,850,0,stim,poldrack-single-stim,41,95964,0.0-3.0-38.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,practice,red_pentagon,go2,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,97365,0.0-3.0-39.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,97866,0.0-3.0-40.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,519,32,850,0,stim,poldrack-single-stim,44,98718,0.0-3.0-41.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,practice,blue_rhombus,go1,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,100120,0.0-3.0-42.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,100622,0.0-3.0-43.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,362,32,850,0,stim,poldrack-single-stim,47,101474,0.0-3.0-44.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,practice,blue_rhombus,go1,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,102876,0.0-3.0-45.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,103377,0.0-3.0-46.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,50,104230,0.0-3.0-47.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,nogo2,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,105632,0.0-3.0-48.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,106133,0.0-3.0-49.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,53,106985,0.0-3.0-50.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,nogo2,-1,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,108386,0.0-3.0-51.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,108888,0.0-3.0-52.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,523,32,850,0,stim,poldrack-single-stim,56,109740,0.0-3.0-53.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,practice,blue_rhombus,go1,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,111142,0.0-3.0-54.0,go_nogo_deval,444,,<div></div>,32,1400,practice,,,,,,,,,,,
,5163,13,5163,0,practice-no-stop-feedback,poldrack-single-stim,58,116308,0.0-4.0,go_nogo_deval,444,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  494 ms. Accuracy: 100%</strong></p><p class = block-text>Done with this practice.</p></div>,13,5163,,,,,,,,,,,,
,37350,13,37350,0,main_stop_intro_phase3,poldrack-single-stim,59,153658,0.0-5.0,go_nogo_deval,444,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>rhombus: spacebar</li><li>pentagon: spacebar</li><li>triangle: no response</li><li>circle: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,37350,,,,,,,,,,,,
,1630,13,1630,0,practice-no-stop-feedback,poldrack-single-stim,60,155289,0.0-6.0-0.0,go_nogo_deval,444,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,1630,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,155791,0.0-6.0-1.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,476,32,850,0,stim,poldrack-single-stim,62,156643,0.0-6.0-2.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,158044,0.0-6.0-3.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,158547,0.0-6.0-4.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,432,32,850,0,stim,poldrack-single-stim,65,159398,0.0-6.0-5.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,160800,0.0-6.0-6.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,161302,0.0-6.0-7.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,410,32,850,0,stim,poldrack-single-stim,68,162153,0.0-6.0-8.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,163554,0.0-6.0-9.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,164055,0.0-6.0-10.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,515,32,850,0,stim,poldrack-single-stim,71,164906,0.0-6.0-11.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,166308,0.0-6.0-12.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,166810,0.0-6.0-13.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,414,32,850,0,stim,poldrack-single-stim,74,167662,0.0-6.0-14.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,169063,0.0-6.0-15.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,169565,0.0-6.0-16.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,506,32,850,0,stim,poldrack-single-stim,77,170416,0.0-6.0-17.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,171818,0.0-6.0-18.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,172319,0.0-6.0-19.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,340,32,850,0,stim,poldrack-single-stim,80,173171,0.0-6.0-20.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,174573,0.0-6.0-21.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,175074,0.0-6.0-22.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,397,32,850,0,stim,poldrack-single-stim,83,175926,0.0-6.0-23.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,177328,0.0-6.0-24.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,177831,0.0-6.0-25.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,86,178683,0.0-6.0-26.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,nogo2,-1,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,180084,0.0-6.0-27.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,180585,0.0-6.0-28.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,342,32,850,0,stim,poldrack-single-stim,89,181437,0.0-6.0-29.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,182839,0.0-6.0-30.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,183341,0.0-6.0-31.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,410,32,850,0,stim,poldrack-single-stim,92,184193,0.0-6.0-32.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,185594,0.0-6.0-33.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,186096,0.0-6.0-34.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,95,186947,0.0-6.0-35.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,nogo2,-1,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,188349,0.0-6.0-36.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,188850,0.0-6.0-37.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,98,189702,0.0-6.0-38.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,nogo1,-1,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,191103,0.0-6.0-39.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,191605,0.0-6.0-40.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,101,192457,0.0-6.0-41.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,nogo1,-1,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,193859,0.0-6.0-42.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,194361,0.0-6.0-43.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,292,32,850,0,stim,poldrack-single-stim,104,195213,0.0-6.0-44.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,196614,0.0-6.0-45.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,197115,0.0-6.0-46.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,360,32,850,0,stim,poldrack-single-stim,107,197967,0.0-6.0-47.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,199369,0.0-6.0-48.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,199871,0.0-6.0-49.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,362,32,850,0,stim,poldrack-single-stim,110,200723,0.0-6.0-50.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,202125,0.0-6.0-51.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,202626,0.0-6.0-52.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,352,32,850,0,stim,poldrack-single-stim,113,203477,0.0-6.0-53.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/red_pentagon.png'></img>,32,850,test,red_pentagon,go2,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,204878,0.0-6.0-54.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,205380,0.0-6.0-55.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,512,32,850,0,stim,poldrack-single-stim,116,206230,0.0-6.0-56.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,207632,0.0-6.0-57.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,208134,0.0-6.0-58.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,604,32,850,0,stim,poldrack-single-stim,119,208986,0.0-6.0-59.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,210388,0.0-6.0-60.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,210890,0.0-6.0-61.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,379,32,850,0,stim,poldrack-single-stim,122,211741,0.0-6.0-62.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,213143,0.0-6.0-63.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,213644,0.0-6.0-64.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,125,214496,0.0-6.0-65.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,nogo1,-1,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,215897,0.0-6.0-66.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,216399,0.0-6.0-67.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,128,217250,0.0-6.0-68.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/green_triangle.png'></img>,32,850,test,green_triangle,nogo1,-1,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,218651,0.0-6.0-69.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,219152,0.0-6.0-70.0,go_nogo_deval,444,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,499,32,850,0,stim,poldrack-single-stim,131,220004,0.0-6.0-71.0,go_nogo_deval,444,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_rhombus.png'></img>,32,850,test,blue_rhombus,go1,32,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,221406,0.0-6.0-72.0,go_nogo_deval,444,,<div></div>,32,1400,test,,,,,,,,,,,
